secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1669,-105.26991228,40.01047686,0,0,29,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1669,-105.26991312,40.01047510,0,0,29,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,60,1668.8,-105.26991312,40.01047552,0,0,29,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,58,1669,-105.26991387,40.01047426,0,0,29,0,-255,0,0,0,0,0,0,0,0
5,1,0,0.00334,12.024,0,61,1668.8,-105.26991446,40.01047392,0,-5.98802,29,0,-255,0,0,0,0,0,0,0,0
6,1,0,0.00721,13.9392,0,61,1668.8,-105.26991437,40.01047376,0,0,29,0,-255,0,0,0,0,0,0,0,0
7,1,0,0.01172,16.2252,0,57,1668.8,-105.26991588,40.01047317,0,0,29,0,-255,0,0,0,0,0,0,0,0
8,56,0,0.01623,16.2252,0,76,1669,-105.26991706,40.01047141,0,4.43459,29,0,-255,0,0,0,0,0,0,0,0
9,56,0,0.0209,16.83,0,84,1669,-105.26991748,40.01047174,0,0,29,0,-255,0,0,0,0,0,0,0,0
10,61,0,0.02577,17.5356,0,79,1669,-105.26991932,40.01047384,0,-0.155343,29,0,-255,0,0,0,0,0,0,0,0
11,63,0,0.03064,17.5356,0,77,1669,-105.26991815,40.01047057,0,-0.155343,29,0,-255,0,0,0,0,0,0,0,0
12,64,0,0.03551,17.5356,0,77,1669.2,-105.26991882,40.01047082,0,0.255334,29,0,-255,0,0,0,0,0,0,0,0
13,65,0,0.04054,18.1044,0,78,1669.2,-105.26991898,40.01047057,0,0.255334,29,0,-255,0,0,0,0,0,0,0,0
14,65,0,0.04556,18.072,0,71,1669.2,-105.26991932,40.01047040,0,0.255334,29,0,-255,0,0,0,0,0,0,0,0
15,65,0,0.05076,18.7092,0,71,1669,-105.26991949,40.01046965,0,0.469521,28,0,-255,0,0,0,0,0,0,0,0
16,65,0,0.05593,18.6084,0,71,1669,-105.26991991,40.01046898,0,0.469521,28,0,-255,0,0,0,0,0,0,0,0
17,67,0,0.0611,18.6084,0,72,1669,-105.26992024,40.01046772,0,0.469521,28,0,-255,0,0,0,0,0,0,0,0
18,68,0,0.06636,18.9468,0,68,1669,-105.26992041,40.01046722,0,0.0260622,28,0,-255,0,0,0,0,0,0,0,0
19,68,0,0.0716,18.8784,0,67,1669,-105.26992024,40.01046663,0,0.0260622,28,0,-255,0,0,0,0,0,0,0,0
20,69,0,0.07694,19.2132,0,71,1669,-105.26992033,40.01046646,0,0.0260622,28,0,-255,0,0,0,0,0,0,0,0
21,68,0,0.08228,19.2132,0,73,1669,-105.26992016,40.01046680,0,0.0260622,28,0,-255,0,0,0,0,0,0,0,0
22,70,0,0.08762,19.2132,0,78,1669,-105.26992016,40.01046655,0,-0.384615,28,0,-255,0,0,0,0,0,0,0,0
23,71,0,0.093,19.3824,0,68,1669,-105.26992007,40.01046663,0,-0.384615,28,0,-255,0,0,0,0,0,0,0,0
24,71,0,0.09838,19.3824,0,68,1669,-105.26992016,40.01046655,0,-0.384615,28,0,-255,0,0,0,0,0,0,0,0
25,71,0,0.10377,19.3824,0,59,1669,-105.26992007,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
26,69,0,0.10917,19.4472,0,59,1669,-105.26992016,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
27,69,0,0.11457,19.4472,0,59,1669,-105.26992024,40.01046630,0,0,28,0,-255,0,0,0,0,0,0,0,0
28,69,0,0.12005,19.7172,0,62,1669,-105.26992016,40.01046630,0,0,28,0,-255,0,0,0,0,0,0,0,0
29,73,0,0.12553,19.7172,0,62,1669,-105.26992016,40.01046630,0,0,28,0,-255,0,0,0,0,0,0,0,0
30,74,0,0.13098,19.6488,0,72,1669,-105.26992016,40.01046638,0,0,28,0,-255,0,0,0,0,0,0,0,0
31,74,0,0.13649,19.818,0,65,1669,-105.26992016,40.01046646,0,0,28,0,-255,0,0,0,0,0,0,0,0
32,73,0,0.14199,19.818,0,70,1669,-105.26991999,40.01046663,0,0,28,0,-255,0,0,0,0,0,0,0,0
33,74,0,0.14753,19.9188,0,74,1669,-105.26991999,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
34,74,0,0.15306,19.9188,0,67,1669,-105.26991999,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
35,74,0,0.15856,19.7856,0,64,1669,-105.26991999,40.01046663,0,0,28,0,-255,0,0,0,0,0,0,0,0
36,73,0,0.16409,19.9188,0,63,1669,-105.26992016,40.01046630,0,0,28,0,-255,0,0,0,0,0,0,0,0
37,74,0,0.16968,20.1204,0,71,1669,-105.26991999,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
38,73,0,0.17521,19.9188,0,64,1669,-105.26992016,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
39,74,0,0.18074,19.9188,0,64,1669,-105.26992024,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
40,74,0,0.18628,19.9188,0,63,1669,-105.26992033,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
41,74,0,0.19195,20.4228,0,65,1669,-105.26992024,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
42,75,0,0.19751,20.0196,0,65,1669,-105.26992016,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
43,75,0,0.20314,20.2536,0,65,1669,-105.26992024,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
44,74,0,0.20876,20.2536,0,54,1669,-105.26992024,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
45,76,0,0.2144,20.2896,0,61,1669,-105.26992024,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
46,75,0,0.22001,20.1888,0,64,1669,-105.26992024,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
47,75,0,0.22558,20.052,0,63,1669,-105.26992024,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
48,75,0,0.23115,20.052,0,63,1669,-105.26992024,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
49,75,0,0.23678,20.2896,0,62,1669,-105.26992033,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
50,75,0,0.24241,20.2536,0,61,1669,-105.26992041,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
51,76,0,0.24813,20.592,0,61,1669,-105.26992033,40.01046688,0,0,28,0,-255,0,0,0,0,0,0,0,0
52,76,0,0.25394,20.9268,0,78,1669,-105.26992049,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
53,77,0,0.25976,20.9268,0,92,1669,-105.26992074,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
54,77,0,0.26542,20.3904,0,67,1669,-105.26992058,40.01046688,0,0,28,0,-255,0,0,0,0,0,0,0,0
55,77,0,0.27106,20.2896,0,58,1669,-105.26992066,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
56,76,0,0.27686,20.8944,0,58,1669,-105.26992074,40.01046680,0,0,28,0,-255,0,0,0,0,0,0,0,0
57,76,0,0.28255,20.4912,0,76,1669,-105.26992074,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
58,78,0,0.28824,20.4912,0,51,1669,-105.26992066,40.01046671,0,0,28,0,-255,0,0,0,0,0,0,0,0
59,77,0,0.29389,20.322,0,54,1669,-105.26992074,40.01046655,0,0,28,0,-255,0,0,0,0,0,0,0,0
