secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1648,-105.26990616,40.01049371,0,0,25,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1647.8,-105.26990616,40.01049354,0,0,25,0,-255,0,0,0,0,0,0,0,0
3,43,0,0,0,0,33,1647.8,-105.26990608,40.01049387,0,0,25,0,27,0,0,0,0,0,0,0,0
4,101,0,0,0,0,23,1647.8,-105.26990591,40.01049379,0,0,25,0,27,0,0,0,0,0,0,0,0
5,104,0,0.0029,10.4472,0,31,1648,-105.26990599,40.01049387,0,6.89655,25,0,27,0,0,0,0,0,0,0,0
6,102,0,0.0058,10.4472,0,59,1647.8,-105.26990624,40.01049412,0,-6.89655,25,0,27,0,0,0,0,0,0,0,0
7,100,0,0.00931,12.6288,0,4,1647.8,-105.26990599,40.01049421,0,0,25,0,27,0,0,0,0,0,0,0,0
8,95,0,0.01277,12.4632,0,84,1647.8,-105.26990591,40.01049421,0,0,25,0,31,0,0,0,0,0,0,0,0
9,104,0,0.01624,12.4632,0,28,1647.8,-105.26990599,40.01049421,0,0,25,0,31,0,0,0,0,0,0,0,0
10,94,0,0.01995,13.3704,0,87,1647.8,-105.26990599,40.01049421,0,0,25,0,36,0,0,0,0,0,0,0,0
11,98,0,0.02417,15.1812,0,82,1647.8,-105.26990599,40.01049421,0,0,25,0,25,0,0,0,0,0,0,0,0
12,94,0,0.02845,15.4188,0,131,1647.8,-105.26990608,40.01049429,0,0,25,0,49,0,0,0,0,0,0,0,0
13,99,0,0.03295,16.1892,0,103,1647.8,-105.26990599,40.01049412,0,0,25,0,33,0,0,0,0,0,0,0,0
14,99,0,0.03744,16.1892,0,118,1647.8,-105.26990599,40.01049429,0,0,25,0,48,0,0,0,0,0,0,0,0
15,94,0,0.04218,17.064,0,134,1647.8,-105.26990599,40.01049421,0,-0.689655,25,0,46,0,0,0,0,0,0,0,0
16,97,0,0.04692,17.064,0,143,1647.8,-105.26990599,40.01049421,0,0,25,0,41,0,0,0,0,0,0,0,0
17,100,0,0.05214,18.7776,0,125,1647.8,-105.26990599,40.01049412,0,0,25,0,43,0,0,0,0,0,0,0,0
18,101,0,0.05736,18.7776,0,81,1647.8,-105.26990608,40.01049412,0,0,25,0,33,0,0,0,0,0,0,0,0
19,101,0,0.06254,18.6768,0,80,1647.8,-105.26990599,40.01049412,0,0,25,0,50,0,0,0,0,0,0,0,0
20,103,0,0.06786,19.1448,0,89,1647.8,-105.26990599,40.01049412,0,0,25,0,46,0,0,0,0,0,0,0,0
21,102,0,0.07309,18.81,0,62,1647.8,-105.26990608,40.01049412,0,0,25,0,46,0,0,0,0,0,0,0,0
22,104,0,0.0786,19.8504,0,77,1647.8,-105.26990599,40.01049404,0,0,25,0,42,0,0,0,0,0,0,0,0
23,104,0,0.08412,19.8504,0,72,1647.8,-105.26990599,40.01049404,0,0,25,0,53,0,0,0,0,0,0,0,0
24,98,0,0.08941,19.0476,0,158,1647.8,-105.26990608,40.01049412,0,0,25,0,21,0,0,0,0,0,0,0,0
25,99,0,0.0947,19.0476,0,143,1647.8,-105.26990608,40.01049404,0,0,25,0,48,0,0,0,0,0,0,0,0
26,97,0,0.09999,19.0476,0,139,1647.8,-105.26990616,40.01049421,0,0,25,0,55,0,0,0,0,0,0,0,0
27,99,0,0.10595,21.4632,0,132,1647.8,-105.26990608,40.01049421,0,0,25,0,52,0,0,0,0,0,0,0,0
28,100,0,0.11191,21.4632,0,115,1647.8,-105.26990608,40.01049421,0,0,25,0,50,0,0,0,0,0,0,0,0
29,100,0,0.11795,21.7332,0,113,1647.8,-105.26990599,40.01049421,0,0,25,0,40,0,0,0,0,0,0,0,0
30,101,0,0.124,21.7656,0,95,1647.8,-105.26990591,40.01049421,0,0,25,0,36,0,0,0,0,0,0,0,0
31,101,0,0.13003,21.7332,0,106,1647.8,-105.26990591,40.01049412,0,0,25,0,43,0,0,0,0,0,0,0,0
32,101,0,0.1361,21.834,0,97,1647.8,-105.26990591,40.01049412,0,0,25,0,39,0,0,0,0,0,0,0,0
33,102,0,0.14216,21.834,0,98,1648,-105.26990591,40.01049421,0,0.330033,25,0,58,0,0,0,0,0,0,0,0
34,103,0,0.14829,22.068,0,102,1648,-105.26990582,40.01049412,0,0.330033,25,0,51,0,0,0,0,0,0,0,0
35,102,0,0.15455,22.5396,0,116,1648,-105.26990582,40.01049412,0,0.330033,25,0,58,0,0,0,0,0,0,0,0
36,104,0,0.16074,22.2696,0,84,1647.8,-105.26990549,40.01049421,0,0,25,0,40,0,0,0,0,0,0,0,0
37,104,0,0.16693,22.2696,0,71,1647.8,-105.26990524,40.01049421,0,0,25,0,58,0,0,0,0,0,0,0,0
38,103,0,0.17306,22.068,0,88,1647.8,-105.26990515,40.01049421,0,0,25,0,49,0,0,0,0,0,0,0,0
39,104,0,0.17929,22.4388,0,80,1647.8,-105.26990499,40.01049421,0,0,25,0,58,0,0,0,0,0,0,0,0
40,103,0,0.18538,21.9348,0,65,1647.8,-105.26990490,40.01049421,0,0,25,0,66,0,0,0,0,0,0,0,0
41,103,0,0.19148,21.9348,0,84,1647.8,-105.26990482,40.01049421,0,0,25,0,52,0,0,0,0,0,0,0,0
42,104,0,0.19765,22.2372,0,104,1647.8,-105.26990474,40.01049412,0,0,25,0,41,0,0,0,0,0,0,0,0
43,104,0,0.20383,22.2372,0,64,1647.8,-105.26990474,40.01049421,0,-0.323102,25,0,40,0,0,0,0,0,0,0,0
44,101,0,0.21003,22.338,0,96,1647.8,-105.26990474,40.01049429,0,-0.323102,25,0,42,0,0,0,0,0,0,0,0
45,94,0,0.21624,22.338,0,206,1647.8,-105.26990465,40.01049412,0,-0.323102,25,0,43,0,0,0,0,0,0,0,0
46,98,0,0.22244,22.338,0,169,1647.8,-105.26990457,40.01049412,0,0,25,0,50,0,0,0,0,0,0,0,0
47,98,0,0.22901,23.6484,0,143,1647.8,-105.26990465,40.01049412,0,0,25,0,39,0,0,0,0,0,0,0,0
48,99,0,0.23559,23.6808,0,129,1647.8,-105.26990457,40.01049412,0,0,25,0,42,0,0,0,0,0,0,0,0
49,99,0,0.2423,24.1524,0,137,1647.6,-105.26990457,40.01049421,0,-0.298063,25,0,43,0,0,0,0,0,0,0,0
50,101,0,0.24901,24.1524,0,124,1647.6,-105.26990457,40.01049421,0,-0.298063,25,0,48,0,0,0,0,0,0,0,0
51,100,0,0.25566,23.9508,0,131,1647.8,-105.26990457,40.01049421,0,0,25,0,42,0,0,0,0,0,0,0,0
52,100,0,0.26231,23.9508,0,107,1647.8,-105.26990448,40.01049421,0,0,25,0,43,0,0,0,0,0,0,0,0
53,101,0,0.26911,24.4548,0,111,1647.8,-105.26990448,40.01049421,0,0,25,0,43,0,0,0,0,0,0,0,0
54,101,0,0.2759,24.4548,0,118,1647.8,-105.26990448,40.01049421,0,0,25,0,41,0,0,0,0,0,0,0,0
55,101,0,0.28264,24.2532,0,94,1647.8,-105.26990440,40.01049421,0,0,25,0,37,0,0,0,0,0,0,0,0
56,101,0,0.2894,24.354,0,99,1647.8,-105.26990448,40.01049412,0,0,25,0,50,0,0,0,0,0,0,0,0
57,101,0,0.29614,24.2532,0,97,1647.8,-105.26990457,40.01049412,0,0,25,0,47,0,0,0,0,0,0,0,0
58,100,0,0.30287,24.2532,0,88,1647.8,-105.26990448,40.01049412,0,0,25,0,54,0,0,0,0,0,0,0,0
59,100,0,0.30961,24.2532,0,95,1647.8,-105.26990448,40.01049412,0,0.300752,25,0,43,0,0,0,0,0,0,0,0
60,101,0,0.31639,24.3864,0,88,1647.8,-105.26990448,40.01049404,0,0.300752,25,0,42,0,0,0,0,0,0,0,0
61,100,0,0.32316,24.3864,0,94,1647.8,-105.26990448,40.01049404,0,0,25,0,41,0,0,0,0,0,0,0,0
62,100,0,0.32986,24.1164,0,95,1647.8,-105.26990448,40.01049404,0,0,25,0,45,0,0,0,0,0,0,0,0
63,100,0,0.33653,24.0156,0,92,1647.8,-105.26990448,40.01049404,0,0,24,0,32,0,0,0,0,0,0,0,0
64,99,0,0.3432,24.0156,0,94,1647.8,-105.26990448,40.01049404,0,0,24,0,26,0,0,0,0,0,0,0,0
65,99,0,0.34984,23.9148,0,94,1647.8,-105.26990448,40.01049412,0,0,24,0,41,0,0,0,0,0,0,0,0
66,99,0,0.35645,23.7816,0,84,1648,-105.26990448,40.01049412,0,0.302572,24,0,41,0,0,0,0,0,0,0,0
67,98,0,0.36304,23.7132,0,114,1648,-105.26990448,40.01049412,0,0.302572,24,0,46,0,0,0,0,0,0,0,0
68,100,0,0.36972,24.0516,0,115,1648,-105.26990448,40.01049412,0,0.302572,24,0,41,0,0,0,0,0,0,0,0
69,99,0,0.3764,24.0516,0,101,1648,-105.26990448,40.01049412,0,0.302572,24,0,48,0,0,0,0,0,0,0,0
70,99,0,0.38305,23.9508,0,94,1648,-105.26990457,40.01049412,0,0.302572,24,0,36,0,0,0,0,0,0,0,0
71,99,0,0.38965,23.7492,0,105,1648,-105.26990465,40.01049412,0,0.302572,24,0,36,0,0,0,0,0,0,0,0
72,99,0,0.39631,23.9832,0,104,1648,-105.26990465,40.01049404,0,0.302572,24,0,46,0,0,0,0,0,0,0,0
73,99,0,0.40297,23.9832,0,75,1647.8,-105.26990465,40.01049404,0,0,24,0,42,0,0,0,0,0,0,0,0
74,98,0,0.40957,23.7492,0,99,1647.8,-105.26990465,40.01049404,0,0,24,0,31,0,0,0,0,0,0,0,0
75,99,0,0.41624,24.0156,0,88,1647.8,-105.26990465,40.01049412,0,0,24,0,49,0,0,0,0,0,0,0,0
76,81,0,0.4225,22.5396,0,1,1647.8,-105.26990465,40.01049412,0,-0.3003,24,0,49,0,0,0,0,0,0,0,0
77,78,0,0.4286,21.9348,0,5,1647.8,-105.26990465,40.01049404,0,-0.3003,24,0,49,0,0,0,0,0,0,0,0
78,70.2,0,0.429053,21.3739,0,4.5,1647.8,-105.26990426,40.01049416,0,-0.3003,24,0,18.6,0,0,0,0,0,0,0,0
79,62.4,0,0.429506,20.813,0,4,1647.8,-105.26990386,40.01049427,0,-0.3003,24,0,-11.8,0,0,0,0,0,0,0,0
80,54.6,0,0.429959,20.2522,0,3.5,1647.8,-105.26990347,40.01049439,0,-0.3003,24,0,-42.2,0,0,0,0,0,0,0,0
81,46.8,0,0.430412,19.6913,0,3,1647.8,-105.26990308,40.01049451,0,-0.3003,24,0,-72.6,0,0,0,0,0,0,0,0
82,39,0,0.430865,19.1304,0,2.5,1647.8,-105.26990268,40.01049463,0,-0.3003,24,0,-103,0,0,0,0,0,0,0,0
83,31.2,0,0.431318,18.5695,0,2,1647.8,-105.26990229,40.01049474,0,0,24,0,-133.4,0,0,0,0,0,0,0,0
84,23.4,0,0.431771,18.0086,0,1.5,1647.8,-105.26990189,40.01049486,0,0,24,0,-163.8,0,0,0,0,0,0,0,0
85,15.6,0,0.432224,17.4478,0,1,1647.8,-105.26990150,40.01049498,0,0,24,0,-194.2,0,0,0,0,0,0,0,0
86,7.8,0,0.432677,16.8869,0,0.5,1647.8,-105.26990111,40.01049510,0,0,24,0,-224.6,0,0,0,0,0,0,0,0
87,0,0,0.43313,16.326,0,0,1647.8,-105.26990071,40.01049521,0,0,24,0,-255,0,0,0,0,0,0,0,0
88,0,0,0.43742,15.4512,0,0,1647.8,-105.26990080,40.01049555,0,0,24,0,-255,0,0,0,0,0,0,0,0
