secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1674.6,-105.26995863,40.01057727,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1674.2,-105.26995595,40.01056336,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1674.2,-105.26995813,40.01054374,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1674,-105.26995528,40.01053444,0,0,22,0,-255,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1673.8,-105.26994916,40.01052505,0,0,22,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00276,9.8748,0,0,1673.8,-105.26994530,40.01051634,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,1,0,0.00552,9.8748,0,11,1673.8,-105.26993474,40.01051424,0,0,22,0,-255,0,0,0,0,0,0,0,0
8,1,0,0.00841,10.314,0,51,1673.8,-105.26986643,40.01051391,0,0,22,0,-255,0,0,0,0,0,0,0,0
9,1,0,0.01171,11.79,0,41,1673.8,-105.26988504,40.01050619,0,0,22,0,-255,0,0,0,0,0,0,0,0
10,1,0,0.01561,14.1408,0,41,1673.8,-105.26987104,40.01051097,0,0,22,0,-255,0,0,0,0,0,0,0,0
11,1,0,0.0198,15.4188,0,56,1673.8,-105.26987389,40.01050318,0,0,22,0,-255,0,0,0,0,0,0,0,0
12,60,0,0.02414,15.4188,0,80,1673.8,-105.26989149,40.01052489,0,0,22,0,-255,0,0,0,0,0,0,0,0
13,59,0,0.02841,15.5844,0,99,1673.8,-105.26991689,40.01055791,0,0,22,0,-255,0,0,0,0,0,0,0,0
14,59,0,0.03299,16.2252,0,108,1673.8,-105.26988101,40.01053612,0,0,22,0,-255,0,0,0,0,0,0,0,0
15,61,0,0.03737,16.5276,0,115,1673.8,-105.26986358,40.01053335,0,0,22,0,-255,0,0,0,0,0,0,0,0
16,62,0,0.04217,16.5276,0,126,1673.8,-105.26986232,40.01053494,0,0,22,0,-255,0,0,0,0,0,0,0,0
17,64,0,0.04686,17.1648,0,131,1673.8,-105.26986115,40.01053075,0,0,22,0,-255,0,0,0,0,0,0,0,0
18,64,0,0.05194,17.9388,0,131,1673.8,-105.26985788,40.01052304,0,0,22,0,-255,0,0,0,0,0,0,0,0
19,66,0,0.05684,17.9388,0,129,1673.8,-105.26985453,40.01052137,0,0,22,0,-255,0,0,0,0,0,0,0,0
20,66,0,0.06189,17.9388,0,129,1673.8,-105.26985025,40.01052346,0,0,22,0,-255,0,0,0,0,0,0,0,0
21,66,0,0.06664,17.9388,0,108,1673.8,-105.26985034,40.01052589,0,0,22,0,-255,0,0,0,0,0,0,0,0
22,70,0,0.07199,18.4068,0,108,1673.8,-105.26984925,40.01052799,0,0,22,0,-255,0,0,0,0,0,0,0,0
23,70,0,0.07698,18.2736,0,101,1673.6,-105.26984925,40.01053168,0,-0.400802,22,0,-255,0,0,0,0,0,0,0,0
24,70,0,0.08214,18.2736,0,127,1673.6,-105.26984665,40.01053427,0,-0.400802,22,0,-255,0,0,0,0,0,0,0,0
25,70,0,0.08712,18.2736,0,127,1673.6,-105.26984028,40.01053729,0,-0.400802,22,0,-255,0,0,0,0,0,0,0,0
26,70,0,0.09244,18.81,0,115,1673.8,-105.26983869,40.01053989,0,-0.0248618,22,0,-255,0,0,0,0,0,0,0,0
27,72,0,0.09743,18.81,0,112,1673.8,-105.26983634,40.01054500,0,-0.0248618,22,0,-255,0,0,0,0,0,0,0,0
28,72,0,0.10285,18.6768,0,114,1673.8,-105.26983382,40.01054978,0,-0.0248618,22,0,-255,0,0,0,0,0,0,0,0
29,72,0,0.10797,18.6768,0,110,1674,-105.26983466,40.01055439,0,0.365763,22,0,-255,0,0,0,0,0,0,0,0
30,71,0,0.11336,19.1808,0,120,1674,-105.26983416,40.01055732,0,0.365763,22,0,-255,0,0,0,0,0,0,0,0
