secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1663.6,-105.26977465,40.01056252,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1663.6,-105.26977398,40.01056328,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,40,0,0.00187,6.7176,0,3,1663.4,-105.26977222,40.01056403,0,-10.6952,21,0,-255,0,0,0,0,0,0,0,0
4,65,0,0.00373,6.7176,0,35,1663.4,-105.26977264,40.01056512,0,0,21,0,26,0,0,0,0,0,0,0,0
5,74,0,0.00573,7.1892,0,47,1663.2,-105.26977238,40.01056612,0,-10,21,0,60,0,0,0,0,0,0,0,0
6,79,0,0.00864,10.4796,0,22,1663.2,-105.26977197,40.01056730,0,0,21,0,60,0,0,0,0,0,0,0,0
7,75,0,0.01167,10.9152,0,30,1663.2,-105.26977171,40.01056789,0,0,21,0,54,0,0,0,0,0,0,0,0
8,76,0,0.01495,11.79,0,31,1663.2,-105.26977104,40.01056864,0,0,21,0,95,0,0,0,0,0,0,0,0
9,76,0,0.01822,11.79,0,46,1663.2,-105.26977121,40.01056872,0,0,21,0,95,0,0,0,0,0,0,0,0
10,83,0,0.02146,11.6568,0,116,1663.4,-105.26976995,40.01056923,0,-1.45223,21,0,65,0,0,0,0,0,0,0,0
11,85,0,0.02563,15.0156,0,93,1663.4,-105.26977088,40.01056973,0,-1.45223,21,0,38,0,0,0,0,0,0,0,0
12,80,0,0.02977,14.9148,0,128,1663.4,-105.26977012,40.01056964,0,-1.45223,21,0,52,0,0,0,0,0,0,0,0
13,87,0,0.03427,16.1892,0,121,1663.4,-105.26977029,40.01056990,0,-0.382716,21,0,50,0,0,0,0,0,0,0,0
14,88,0,0.03877,16.1892,0,113,1663.4,-105.26976987,40.01056981,0,-0.382716,21,0,50,0,0,0,0,0,0,0,0
15,91,0,0.04351,17.064,0,93,1663.4,-105.26976995,40.01057074,0,0.617284,21,0,52,0,0,0,0,0,0,0,0
16,91,0,0.04825,17.064,0,77,1663.4,-105.26976937,40.01057040,0,0.617284,21,0,52,0,0,0,0,0,0,0,0
17,91,0,0.053,17.0964,0,70,1663.4,-105.26976937,40.01057115,0,0.617284,21,0,62,0,0,0,0,0,0,0,0
18,91,0,0.05768,16.8624,0,50,1663.6,-105.26976886,40.01057065,0,1.04463,21,0,77,0,0,0,0,0,0,0,0
19,87,0,0.06237,16.8624,0,140,1663.4,-105.26976895,40.01057115,0,0.618195,21,0,45,0,0,0,0,0,0,0,0
20,87,0,0.0677,19.2132,0,134,1663.4,-105.26976878,40.01057074,0,0,21,0,50,0,0,0,0,0,0,0,0
21,88,0,0.07293,18.81,0,119,1663.4,-105.26976861,40.01057132,0,0,21,0,50,0,0,0,0,0,0,0,0
22,89,0,0.07831,19.3824,0,113,1663.4,-105.26976845,40.01057090,0,0,21,0,49,0,0,0,0,0,0,0,0
23,91,0,0.0837,19.3824,0,108,1663.4,-105.26976853,40.01057132,0,0,21,0,52,0,0,0,0,0,0,0,0
24,92,0,0.08908,19.3824,0,94,1663.4,-105.26976853,40.01057157,0,0,21,0,46,0,0,0,0,0,0,0,0
25,93,0,0.09446,19.3824,0,85,1663.4,-105.26976861,40.01057174,0,0,21,0,53,0,0,0,0,0,0,0,0
26,94,0,0.10008,20.2212,0,93,1663.4,-105.26976853,40.01057191,0,0,21,0,50,0,0,0,0,0,0,0,0
27,95,0,0.10578,20.5236,0,85,1663.4,-105.26976853,40.01057208,0,0,21,0,42,0,0,0,0,0,0,0,0
28,95,0,0.11148,20.5236,0,68,1663.6,-105.26976853,40.01057208,0,-0.075562,21,0,42,0,0,0,0,0,0,0,0
