secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1662.2,-105.26978429,40.01056830,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1661.8,-105.26978437,40.01056830,0,0,21,0,47,0,0,0,0,0,0,0,0
3,53,0,0.00181,6.516,0,16,1662,-105.26978437,40.01056830,0,11.0497,21,0,95,0,0,0,0,0,0,0,0
4,71,0,0.00387,7.4232,0,39,1661.8,-105.26978445,40.01056830,0,-9.70874,21,0,95,0,0,0,0,0,0,0,0
5,71,0,0.00593,7.4232,0,12,1661.8,-105.26978454,40.01056830,0,0,21,0,70,0,0,0,0,0,0,0,0
6,56,0,0.00859,9.5724,0,12,1661.8,-105.26978454,40.01056830,0,0,21,0,70,0,0,0,0,0,0,0,0
7,53,0,0.01148,10.3788,0,22,1661.8,-105.26978454,40.01056830,0,0,21,0,93,0,0,0,0,0,0,0,0
8,66,0,0.01477,11.8584,0,54,1661.8,-105.26978462,40.01056830,0,0,21,0,58,0,0,0,0,0,0,0,0
9,76,0,0.01852,13.5036,0,41,1661.8,-105.26978462,40.01056830,0,0,21,0,36,0,0,0,0,0,0,0,0
10,73,0,0.02227,13.5036,0,93,1661.8,-105.26978454,40.01056830,0,0.134099,21,0,37,0,0,0,0,0,0,0,0
11,69,0,0.02618,14.076,0,157,1661.8,-105.26978462,40.01056830,0,0.134099,21,0,51,0,0,0,0,0,0,0,0
12,76,0,0.03081,16.6608,0,147,1661.8,-105.26978462,40.01056830,0,0.134099,21,0,52,0,0,0,0,0,0,0,0
13,77,0,0.03544,16.6608,0,145,1661.8,-105.26978471,40.01056830,0,-0.970874,21,0,52,0,0,0,0,0,0,0,0
14,82,0,0.04026,17.3664,0,117,1661.6,-105.26978471,40.01056830,0,-0.414938,21,0,80,0,0,0,0,0,0,0,0
15,83,0,0.04509,17.3664,0,132,1661.8,-105.26978471,40.01056839,0,0,21,0,54,0,0,0,0,0,0,0,0
16,87,0,0.05035,18.9468,0,116,1661.8,-105.26978479,40.01056839,0,0,21,0,56,0,0,0,0,0,0,0,0
17,88,0,0.05555,18.7452,0,99,1661.8,-105.26978471,40.01056839,0,0,21,0,55,0,0,0,0,0,0,0,0
