secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1658.4,-105.26983324,40.01057065,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1658.4,-105.26983273,40.01057090,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,40,0,0,0,0,13,1658.2,-105.26983248,40.01057107,0,0,22,0,-255,0,0,0,0,0,0,0,0
4,70,0,0.0021,7.5564,0,11,1658,-105.26983198,40.01057166,0,-9.52381,22,0,-255,0,0,0,0,0,0,0,0
5,63,0,0.0042,7.5564,0,6,1658.2,-105.26983215,40.01057258,0,9.52381,22,0,-255,0,0,0,0,0,0,0,0
6,65,0,0.00629,7.524,0,20,1658.2,-105.26983198,40.01057333,0,0,22,0,-255,0,0,0,0,0,0,0,0
7,62,0,0.00841,7.6248,0,27,1658.2,-105.26983324,40.01057300,0,0,22,0,64,0,0,0,0,0,0,0,0
8,69,0,0.01053,7.6248,0,36,1658.2,-105.26983399,40.01057300,0,0,22,0,69,0,0,0,0,0,0,0,0
9,79,0,0.01377,11.6892,0,48,1658.2,-105.26983433,40.01057342,0,0,22,0,53,0,0,0,0,0,0,0,0
10,81,0,0.01702,11.6892,0,29,1658.2,-105.26983475,40.01057350,0,0,22,0,53,0,0,0,0,0,0,0,0
11,78,0,0.02027,11.6892,0,66,1658.4,-105.26983332,40.01057342,0,0.615385,22,0,37,0,0,0,0,0,0,0,0
12,85,0,0.02411,13.8384,0,52,1658.2,-105.26983399,40.01057350,0,0.0945513,22,0,57,0,0,0,0,0,0,0,0
13,79,0,0.02767,12.8304,0,31,1658.2,-105.26983483,40.01057342,0,0.0945513,22,0,57,0,0,0,0,0,0,0,0
14,71,0,0.03165,14.31,0,84,1658.2,-105.26983441,40.01057409,0,1.04693,22,0,39,0,0,0,0,0,0,0,0
15,82,0,0.03562,14.31,0,98,1658.2,-105.26983424,40.01057359,0,0.0945513,22,0,50,0,0,0,0,0,0,0,0
16,82,0,0.03988,15.318,0,91,1658.2,-105.26983382,40.01057417,0,0.0945513,22,0,48,0,0,0,0,0,0,0,0
