secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1651.2,-105.26981949,40.01049270,0,0,25,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1651.4,-105.26982025,40.01049086,0,0,25,0,-255,0,0,0,0,0,0,0,0
3,35,0,0,0,0,11,1651.4,-105.26981958,40.01049186,0,0,25,0,60,0,0,0,0,0,0,0,0
4,52,0,0.00155,5.5764,0,5,1651.4,-105.26981949,40.01049153,0,0,25,0,60,0,0,0,0,0,0,0,0
5,58,0,0.00327,6.1812,0,18,1651.2,-105.26981849,40.01049211,0,-11.6279,25,0,60,0,0,0,0,0,0,0,0
6,59,0,0.00521,6.9876,0,11,1651.2,-105.26981849,40.01049287,0,0,25,0,60,0,0,0,0,0,0,0,0
7,68,0,0.00715,6.9876,0,21,1651.2,-105.26981823,40.01049354,0,0,25,0,70,0,0,0,0,0,0,0,0
8,72,0,0.00951,8.4996,0,28,1651.4,-105.26982008,40.01049488,0,8.47458,25,0,70,0,0,0,0,0,0,0,0
9,73,0,0.01206,9.1692,0,29,1651.4,-105.26982008,40.01049563,0,0,25,0,83,0,0,0,0,0,0,0,0
10,74,0,0.01481,9.9108,0,7,1651.4,-105.26981983,40.01049546,0,-0.315333,25,0,83,0,0,0,0,0,0,0,0
11,68,0,0.01748,9.6084,0,12,1651.4,-105.26982050,40.01049731,0,-0.315333,25,0,83,0,0,0,0,0,0,0,0
12,59,0,0.02014,9.6084,0,11,1651.4,-105.26982234,40.01049731,0,-0.315333,25,0,83,0,0,0,0,0,0,0,0
13,49,0,0.02284,9.7092,0,5,1651.4,-105.26982184,40.01049857,0,-0.315333,25,0,83,0,0,0,0,0,0,0,0
14,61,0,0.02581,10.6812,0,57,1651.4,-105.26982268,40.01049915,0,-0.315333,25,0,57,0,0,0,0,0,0,0,0
15,70,0,0.02898,11.4192,0,28,1651.4,-105.26982301,40.01049940,0,0.847458,25,0,56,0,0,0,0,0,0,0,0
16,70,0,0.03213,11.3184,0,53,1651.4,-105.26982318,40.01049957,0,0.847458,25,0,39,0,0,0,0,0,0,0,0
17,67,0,0.03527,11.3184,0,25,1651.4,-105.26982343,40.01049966,0,0.847458,25,0,42,0,0,0,0,0,0,0,0
18,60,0,0.03846,11.4876,0,61,1651.4,-105.26982276,40.01050041,0,0,25,0,60,0,0,0,0,0,0,0,0
