secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1656,-105.26983743,40.01055548,0,0,22,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1656.2,-105.26983734,40.01055548,0,0,22,0,-255,0,0,0,0,0,0,0,0
3,47,0,0,0,0,38,1656.2,-105.26983776,40.01055548,0,0,22,0,52,0,0,0,0,0,0,0,0
4,113,0,0,0,0,83,1656.2,-105.26983751,40.01055565,0,0,22,0,23,0,0,0,0,0,0,0,0
5,97,0,0,0,0,253,1656.2,-105.26983734,40.01055540,0,0,22,0,43,0,0,0,0,0,0,0,0
6,91,0,0.00527,18.9792,0,245,1656.2,-105.26983600,40.01055581,0,0,22,0,41,0,0,0,0,0,0,0,0
7,94,0,0.01054,18.9792,0,339,1656.2,-105.26983617,40.01055598,0,0,22,0,43,0,0,0,0,0,0,0,0
8,96,0,0.01785,26.3016,0,405,1656.2,-105.26983475,40.01055548,0,0,22,0,48,0,0,0,0,0,0,0,0
9,101,0,0.02516,26.3016,0,397,1656.2,-105.26983609,40.01055506,0,0,22,0,47,0,0,0,0,0,0,0,0
10,106,0,0.03311,28.6524,0,357,1656.2,-105.26983567,40.01055540,0,0,22,0,49,0,0,0,0,0,0,0,0
11,109,0,0.04129,29.4264,0,374,1656.2,-105.26983475,40.01055540,0,0,22,0,51,0,0,0,0,0,0,0,0
12,111,0,0.04978,30.5676,0,335,1656.2,-105.26983391,40.01055540,0,0,22,0,52,0,0,0,0,0,0,0,0
13,113,0,0.05843,31.14,0,300,1656.2,-105.26983433,40.01055531,0,0,22,0,54,0,0,0,0,0,0,0,0
14,115,0,0.06708,31.14,0,337,1656.2,-105.26983382,40.01055506,0,0,22,0,43,0,0,0,0,0,0,0,0
15,116,0,0.07592,31.842,0,297,1656.2,-105.26983441,40.01055565,0,0,22,0,51,0,0,0,0,0,0,0,0
16,117,0,0.08477,31.842,0,272,1656.4,-105.26983458,40.01055632,0,0.225989,22,0,52,0,0,0,0,0,0,0,0
17,117,0,0.09354,31.5756,0,211,1656.4,-105.26983517,40.01055632,0,0.225989,22,0,37,0,0,0,0,0,0,0,0
18,116,0,0.10231,31.5756,0,193,1656.4,-105.26983374,40.01055691,0,0.225989,22,0,50,0,0,0,0,0,0,0,0
19,115,0,0.11108,31.5756,0,193,1656.4,-105.26983349,40.01055581,0,0.225989,22,0,37,0,0,0,0,0,0,0,0
20,104,0,0.11982,31.4424,0,341,1656.4,-105.26983332,40.01055447,0,0.225989,22,0,42,0,0,0,0,0,0,0,0
21,103,0,0.12885,32.5152,0,346,1656.4,-105.26983307,40.01055439,0,0.225989,22,0,51,0,0,0,0,0,0,0,0
22,104,0,0.13806,33.1524,0,337,1656.4,-105.26983240,40.01055238,0,0.225989,22,0,55,0,0,0,0,0,0,0,0
23,106,0,0.14734,33.4224,0,315,1656.4,-105.26983232,40.01055330,0,0.225989,22,0,55,0,0,0,0,0,0,0,0
24,106,0,0.15663,33.4224,0,304,1656.4,-105.26983223,40.01055380,0,0.225989,22,0,53,0,0,0,0,0,0,0,0
25,107,0,0.16597,33.6564,0,293,1656.4,-105.26983190,40.01055355,0,0.225989,22,0,48,0,0,0,0,0,0,0,0
26,107,0,0.17538,33.858,0,283,1656.4,-105.26983164,40.01055322,0,0,22,0,53,0,0,0,0,0,0,0,0
27,107,0,0.18475,33.7248,0,254,1656.4,-105.26983181,40.01055372,0,0,22,0,44,0,0,0,0,0,0,0,0
28,107,0,0.19412,33.7248,0,262,1656.4,-105.26983131,40.01055397,0,0,22,0,48,0,0,0,0,0,0,0,0
29,107,0,0.2035,33.7932,0,246,1656.4,-105.26983148,40.01055422,0,0,22,0,53,0,0,0,0,0,0,0,0
30,107,0,0.21289,33.7932,0,234,1656.4,-105.26983097,40.01055431,0,0,22,0,53,0,0,0,0,0,0,0,0
31,107,0,0.22226,33.7248,0,249,1656.4,-105.26983131,40.01055372,0,0,22,0,51,0,0,0,0,0,0,0,0
32,107,0,0.23161,33.6564,0,249,1656.4,-105.26983223,40.01055297,0,0,22,0,51,0,0,0,0,0,0,0,0
33,106,0,0.24096,33.6564,0,222,1656.4,-105.26983206,40.01055338,0,0,22,0,50,0,0,0,0,0,0,0,0
34,106,0,0.2502,33.2892,0,223,1656.4,-105.26983240,40.01055355,0,0,22,0,48,0,0,0,0,0,0,0,0
35,106,0,0.25939,33.0876,0,229,1656.4,-105.26983332,40.01055397,0,0,22,0,49,0,0,0,0,0,0,0,0
36,105,0,0.26858,33.0876,0,209,1656.2,-105.26983408,40.01055447,0,-0.217628,22,0,54,0,0,0,0,0,0,0,0
37,105,0,0.27779,33.1524,0,222,1656.2,-105.26983525,40.01055456,0,-0.217628,22,0,47,0,0,0,0,0,0,0,0
38,104,0,0.287,33.1524,0,209,1656.2,-105.26983659,40.01055431,0,-0.217628,22,0,47,0,0,0,0,0,0,0,0
39,104,0,0.29609,32.7168,0,203,1656.2,-105.26983676,40.01055271,0,-0.217628,22,0,50,0,0,0,0,0,0,0,0
40,103,0,0.30507,32.3136,0,202,1656.2,-105.26983684,40.01055305,0,-0.217628,22,0,42,0,0,0,0,0,0,0,0
41,103,0,0.3141,32.5152,0,209,1656.4,-105.26983693,40.01055297,0,0,22,0,50,0,0,0,0,0,0,0,0
42,103,0,0.32313,32.5152,0,242,1656.4,-105.26983667,40.01055305,0,0,22,0,49,0,0,0,0,0,0,0,0
43,103,0,0.3322,32.6484,0,203,1656.4,-105.26983642,40.01055221,0,0,22,0,49,0,0,0,0,0,0,0,0
44,102,0,0.34112,32.112,0,200,1656.2,-105.26983693,40.01055280,0,-0.220359,22,0,50,0,0,0,0,0,0,0,0
45,101,0,0.34997,31.842,0,210,1656.2,-105.26983734,40.01055297,0,-0.220359,22,0,42,0,0,0,0,0,0,0,0
46,101,0,0.35881,31.842,0,202,1656.2,-105.26983776,40.01055288,0,0,22,0,57,0,0,0,0,0,0,0,0
47,101,0,0.36766,31.842,0,197,1656.2,-105.26983785,40.01055288,0,0,22,0,48,0,0,0,0,0,0,0,0
48,100,0,0.37645,31.644,0,169,1656.2,-105.26983760,40.01055322,0,0,22,0,52,0,0,0,0,0,0,0,0
49,100,0,0.38516,31.374,0,184,1656.2,-105.26983785,40.01055372,0,0,22,0,48,0,0,0,0,0,0,0,0
50,99,0,0.39388,31.374,0,190,1656.4,-105.26983869,40.01055447,0,0.226626,22,0,62,0,0,0,0,0,0,0,0
51,99,0,0.40253,31.14,0,170,1656.4,-105.26983919,40.01055464,0,0,22,0,49,0,0,0,0,0,0,0,0
52,99,0,0.41118,31.14,0,171,1656.4,-105.26983927,40.01055456,0,0,22,0,51,0,0,0,0,0,0,0,0
53,98,0,0.41976,30.9024,0,142,1656.4,-105.26983978,40.01055447,0,0,22,0,47,0,0,0,0,0,0,0,0
54,98,0,0.42817,30.2652,0,3,1656.4,-105.26983969,40.01055431,0,0.229358,22,0,71,0,0,0,0,0,0,0,0
55,56,0,0.43613,28.6524,0,3,1656.4,-105.26983978,40.01055506,0,0.229358,22,0,71,0,0,0,0,0,0,0,0
56,44,0,0.44408,28.6524,0,5,1656.4,-105.26983969,40.01055565,0,0.229358,22,0,71,0,0,0,0,0,0,0,0
