secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1642.2,-105.26991865,40.01051919,0,0,25,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1642.2,-105.26991857,40.01051868,0,0,25,0,0,0,0,0,0,0,0,0,0
3,41,0,6e-05,0,0,34,1642.2,-105.26991739,40.01051894,0,0,25,0,53,0,0,0,0,0,0,0,0
4,84,0,0.00198,6.8868,0,21,1642,-105.26991538,40.01051860,0,-10.4167,25,0,53,0,0,0,0,0,0,0,0
5,91,0,0.00448,9.0036,0,29,1642,-105.26991504,40.01051986,0,0,25,0,53,0,0,0,0,0,0,0,0
6,86,0,0.00742,10.6128,0,69,1641.8,-105.26991437,40.01051952,0,-6.80272,25,0,53,0,0,0,0,0,0,0,0
7,97,0,0.01093,12.6288,0,8,1641.8,-105.26991488,40.01051910,0,0,25,0,53,0,0,0,0,0,0,0,0
8,94,0,0.01444,12.6288,0,87,1641.8,-105.26991630,40.01051852,0,0,25,0,55,0,0,0,0,0,0,0,0
9,96,0,0.01868,15.2496,0,94,1641.8,-105.26991639,40.01051608,0,0,25,0,11,0,0,0,0,0,0,0,0
10,95,0,0.02291,15.2496,0,92,1641.8,-105.26991748,40.01051189,0,-1.72194,25,0,49,0,0,0,0,0,0,0,0
11,93,0,0.02715,15.2496,0,125,1642,-105.26991873,40.01051030,0,-1.25024,25,0,36,0,0,0,0,0,0,0,0
12,93,0,0.03209,17.7696,0,145,1642,-105.26991957,40.01050929,0,-1.25024,25,0,53,0,0,0,0,0,0,0,0
13,95,0,0.03702,17.7696,0,112,1642,-105.26991940,40.01050812,0,-1.25024,25,0,35,0,0,0,0,0,0,0,0
14,98,0,0.04196,17.7696,0,122,1642.2,-105.26992041,40.01050854,0,0.196284,25,0,55,0,0,0,0,0,0,0,0
15,98,0,0.04699,18.1044,0,115,1642.2,-105.26991974,40.01050770,0,0.196284,25,0,45,0,0,0,0,0,0,0,0
16,101,0,0.0522,18.7776,0,87,1642.2,-105.26991873,40.01050687,0,0.876556,25,0,48,0,0,0,0,0,0,0,0
17,100,0,0.05737,18.6084,0,79,1642,-105.26991823,40.01050728,0,0.489709,25,0,43,0,0,0,0,0,0,0,0
18,100,0,0.06254,18.6084,0,63,1642,-105.26991865,40.01050728,0,0.489709,25,0,40,0,0,0,0,0,0,0,0
19,96,0,0.06765,18.4068,0,152,1642,-105.26991739,40.01050611,0,0.489709,25,0,22,0,0,0,0,0,0,0,0
20,96,0,0.07277,18.4068,0,156,1642,-105.26991714,40.01050561,0,0.489709,25,0,51,0,0,0,0,0,0,0,0
21,96,0,0.07868,21.2976,0,167,1642.2,-105.26991714,40.01050552,0,0.356421,25,0,49,0,0,0,0,0,0,0,0
22,99,0,0.0846,21.2976,0,129,1642.2,-105.26991789,40.01050586,0,0.356421,25,0,45,0,0,0,0,0,0,0,0
23,99,0,0.09051,21.2616,0,119,1642.2,-105.26991840,40.01050619,0,0.356421,25,0,45,0,0,0,0,0,0,0,0
24,101,0,0.09654,21.7332,0,121,1642.2,-105.26991873,40.01050619,0,-0.0484377,25,0,41,0,0,0,0,0,0,0,0
25,101,0,0.10256,21.6648,0,80,1642.2,-105.26991873,40.01050619,0,-0.0484377,25,0,34,0,0,0,0,0,0,0,0
26,100,0,0.1087,22.104,0,100,1642.2,-105.26991890,40.01050636,0,-0.0484377,25,0,35,0,0,0,0,0,0,0,0
27,102,0,0.11484,22.104,0,92,1642.2,-105.26991991,40.01050653,0,0.338409,25,0,42,0,0,0,0,0,0,0,0
28,100,0,0.12075,21.2616,0,88,1642.2,-105.26992041,40.01050519,0,0.338409,25,0,35,0,0,0,0,0,0,0,0
29,102,0,0.12685,21.9672,0,103,1642.2,-105.26992150,40.01050376,0,0.338409,25,0,46,0,0,0,0,0,0,0,0
30,101,0,0.13288,21.7008,0,85,1642.2,-105.26992192,40.01050477,0,0.338409,25,0,26,0,0,0,0,0,0,0,0
31,101,0,0.13888,21.6324,0,76,1642.2,-105.26992183,40.01050418,0,0,25,0,35,0,0,0,0,0,0,0,0
32,100,0,0.14489,21.6324,0,87,1642.2,-105.26992175,40.01050418,0,0,25,0,45,0,0,0,0,0,0,0,0
33,102,0,0.15114,22.4712,0,99,1642.2,-105.26992158,40.01050376,0,0,25,0,54,0,0,0,0,0,0,0,0
34,102,0,0.15716,21.7008,0,72,1642,-105.26992167,40.01050343,0,-0.332226,25,0,51,0,0,0,0,0,0,0,0
35,102,0,0.16327,21.9672,0,100,1642,-105.26992175,40.01050326,0,-0.332226,25,0,46,0,0,0,0,0,0,0,0
36,103,0,0.16937,21.9672,0,81,1642,-105.26992091,40.01050292,0,-0.332226,25,0,46,0,0,0,0,0,0,0,0
37,102,0,0.17552,22.1364,0,80,1642,-105.26991982,40.01050209,0,-0.332226,25,0,37,0,0,0,0,0,0,0,0
38,102,0,0.1816,21.9024,0,98,1642,-105.26992066,40.01050309,0,-0.332226,24,0,30,0,0,0,0,0,0,0,0
39,104,0,0.18787,22.572,0,102,1642,-105.26992083,40.01050376,0,-0.332226,24,0,45,0,0,0,0,0,0,0,0
40,103,0,0.19414,22.572,0,114,1642,-105.26992108,40.01050519,0,-0.332226,24,0,39,0,0,0,0,0,0,0,0
41,105,0,0.20041,22.572,0,112,1642,-105.26992133,40.01050485,0,-0.332226,24,0,50,0,0,0,0,0,0,0,0
42,105,0,0.20672,22.7088,0,93,1642.2,-105.26992058,40.01050552,0,-0.0152687,24,0,60,0,0,0,0,0,0,0,0
43,105,0,0.21303,22.7088,0,106,1642.2,-105.26992150,40.01050544,0,-0.0152687,24,0,17,0,0,0,0,0,0,0,0
44,107,0,0.21935,22.7736,0,91,1642,-105.26992133,40.01050494,0,0,24,0,21,0,0,0,0,0,0,0,0
45,105,0,0.22565,22.6728,0,82,1642,-105.26992074,40.01050502,0,0,24,0,26,0,0,0,0,0,0,0,0
46,106,0,0.23195,22.6728,0,103,1642.2,-105.26992041,40.01050536,0,0.317962,24,0,29,0,0,0,0,0,0,0,0
47,106,0,0.2383,22.8744,0,113,1642.2,-105.26992091,40.01050418,0,0.317962,24,0,27,0,0,0,0,0,0,0,0
48,108,0,0.24485,23.58,0,95,1642,-105.26992125,40.01050418,0,0.0126183,24,0,41,0,0,0,0,0,0,0,0
49,106,0,0.2512,22.842,0,97,1642,-105.26992108,40.01050460,0,0.0126183,24,0,41,0,0,0,0,0,0,0,0
50,107,0,0.25754,22.842,0,72,1642,-105.26992209,40.01050460,0,0.0126183,24,0,43,0,0,0,0,0,0,0,0
51,104,0,0.26389,22.842,0,65,1642.2,-105.26992368,40.01050443,0,0.327579,24,0,30,0,0,0,0,0,0,0,0
52,105,0,0.27023,22.842,0,102,1642.2,-105.26992385,40.01050301,0,0.0106217,24,0,48,0,0,0,0,0,0,0,0
53,105,0,0.27648,22.5072,0,80,1642.2,-105.26992359,40.01050200,0,0.0106217,24,0,41,0,0,0,0,0,0,0,0
54,104,0,0.28273,22.4712,0,67,1642.2,-105.26992494,40.01050225,0,0.327077,24,0,39,0,0,0,0,0,0,0,0
55,104,0,0.28897,22.4712,0,83,1642.2,-105.26992359,40.01050100,0,0.327077,24,0,35,0,0,0,0,0,0,0,0
56,105,0,0.29525,22.608,0,114,1642.2,-105.26992401,40.01050066,0,0,24,0,45,0,0,0,0,0,0,0,0
57,105,0,0.30154,22.6404,0,113,1642.2,-105.26992368,40.01050058,0,0,24,0,48,0,0,0,0,0,0,0,0
58,106,0,0.30793,23.0112,0,90,1642.2,-105.26992401,40.01050058,0,0.314961,24,0,50,0,0,0,0,0,0,0,0
59,105,0,0.31432,23.0112,0,80,1642.2,-105.26992410,40.01050058,0,0.314961,24,0,33,0,0,0,0,0,0,0,0
60,104,0,0.32071,23.0112,0,73,1642.2,-105.26992410,40.01050058,0,0.314961,24,0,35,0,0,0,0,0,0,0,0
61,104,0,0.3271,23.0112,0,57,1642.2,-105.26992435,40.01050058,0,0,24,0,57,0,0,0,0,0,0,0,0
62,103,0,0.33323,22.068,0,68,1642.2,-105.26992443,40.01050058,0,0,24,0,45,0,0,0,0,0,0,0,0
63,103,0,0.33941,22.2372,0,95,1642.2,-105.26992443,40.01050058,0,0,24,0,39,0,0,0,0,0,0,0,0
64,104,0,0.34563,22.4064,0,94,1642.2,-105.26992460,40.01050066,0,0,24,0,17,0,0,0,0,0,0,0,0
65,105,0,0.35186,22.4064,0,79,1642.2,-105.26992468,40.01050066,0,0,24,0,48,0,0,0,0,0,0,0,0
66,103,0,0.35808,22.4064,0,95,1642,-105.26992468,40.01050049,0,-0.321543,24,0,48,0,0,0,0,0,0,0,0
67,105,0,0.36447,23.0112,0,61,1642,-105.26992468,40.01050041,0,-0.321543,24,0,46,0,0,0,0,0,0,0,0
68,102,0,0.37055,21.8664,0,19,1642,-105.26992460,40.01050041,0,-0.321543,24,0,46,0,0,0,0,0,0,0,0
69,102,0,0.37662,21.8664,0,91,1642,-105.26992460,40.01050041,0,-0.321543,24,0,46,0,0,0,0,0,0,0,0
70,103,0,0.3827,21.8664,0,72,1642.2,-105.26992452,40.01050033,0,0,24,0,39,0,0,0,0,0,0,0,0
71,103,0,0.38888,22.2696,0,79,1642.2,-105.26992452,40.01050041,0,0,24,0,25,0,0,0,0,0,0,0,0
72,103,0,0.39509,22.338,0,76,1642.2,-105.26992452,40.01050041,0,0,24,0,49,0,0,0,0,0,0,0,0
73,103,0,0.40117,21.9024,0,76,1642.2,-105.26992460,40.01050033,0,0,24,0,33,0,0,0,0,0,0,0,0
74,103,0,0.40725,21.9024,0,75,1642.2,-105.26992468,40.01050041,0,0,24,0,33,0,0,0,0,0,0,0,0
75,90,0,0.41335,21.9348,0,11,1642.2,-105.26992468,40.01050049,0,0,24,0,33,0,0,0,0,0,0,0,0
76,53,0,0.41911,20.7576,0,2,1642.2,-105.26992485,40.01050041,0,0.328947,24,0,33,0,0,0,0,0,0,0,0
